barcode,name,manufacturld,description,unitQty,Quantity,bIsWeighted,QtyInPackage,ItemPrice,AmountInStock
7290112002136,קולון ג'ל כביסה 4 ליטר,1003,קולון ג'ל כביסה,ליטרים,4,0,1,29.9,10
7290112002457,דטול מגבונים 60*3יח,1003,דטול מגבונים 3יח,יחידה,1,0,1,20,73
7290112003089,מבשם כביסה פריחה300,1003,קולון מבשם כביסה,מיליליטרים,300,0,1,24.9,38
7290112003478,איירוויק ספריי אננס236מל,1003,איירוויק ספריי,מיליליטרים,236,0,1,15,70
7290112003515,איירוויק ספריי ורדים 236,1003,איירוויק ספריי,מיליליטרים,236,0,1,15,39
7290112003553,איירוויק נר ריח עשבי בר,96,אירוויק נר ריחני,גרמים,205,0,1,25,82
7290112003560,איירוויק נר ריחני ורדים,96,אירוויק נר ריחני,גרמים,205,0,1,25,94
7290112330352,דנונה פרו 20 וניל0% 200ג,1023,דנונה פרו20 וניל,גרמים,200,0,1,5.9,23
7290112330390,דנונה פרו 20פ.יער0% 200ג,1023,דנונה פרו 0%,גרמים,200,0,1,5.9,35
7290112330420,דנונה פרו לבן 2.9% 150גר,1023,דנונה פרו לבן,גרמים,150,0,1,4.9,6
7290112331946,רבע לשבע טורטית120גרם,438,רבע לשבע טורטית,גרמים,120,0,1,10.9,24
7290112332653,עוגיות סנדוויץ מצופות240,335,עוגיות סנדוויץ,גרמים,240,0,1,18.9,3
7290112332691,פינוקיות קרם פסק זמן200ג,438,פינוקיות פסק זמן,גרמים,200,0,1,10.9,45
7290112334305,סלט כרובית בטחינה 330 גר,1025,סלט כרובית טחינה,גרמים,330,0,1,15.9,17
7290112336651,סוכריות מאסט ריבת חלב80ג,703,סוכריות מאסט,גרמים,80,0,1,7.5,51
7290112336712,דנונה פרו 21 חלבון0% 200,1025,דנונה פרו 21,גרמים,200,0,1,5.9,3
7290112337474,סוכריות מאסט פטל לימון80,703,סוכריות מאסט,גרמים,80,0,1,7.5,64
7290112338877,סקי תות 125 גרם,1023,סקי תות,גרמים,125,0,1,3.7,11
7290112339362,דנונה לייט ט.קפוצ'ינו150,1023,דנונה לייט,גרמים,150,0,1,4.5,64
7290112339867,גמדים סקוויז לדרך תות100,1023,גמדים לדרך,גרמים,100,0,1,5.9,87
7290112339874,גמדים לדרך תות בננה100ג,1023,גמדים לדרך,גרמים,100,0,1,5.9,43
7290112339911,דניאלה בטעם פטל 88 גרם,1025,דניאלה בטעם פטל,גרמים,88,0,1,4.1,56
7290112340276,פינוקיות קרם קפה נמס200ג,438,פינוקיות קרם קפה,גרמים,200,0,1,10.9,50
7290112341099,באגט קראנצ' טעם טבעי300ג,514,באגט קראנצ',גרמים,300,0,1,13.5,83
7290112341105,באגט קראנצ' בטעם שום300ג,514,באגט קראנצ',גרמים,300,0,1,13.5,65
7290112341631,שוק.ספלנדיד מריר פרו90ג,968,שוקולד ספלנדיד,גרמים,90,0,1,8.9,78
7290112341679,אקטיביה 3% שומן 200 גרם,1023,אקטיביה 3%,גרמים,200,0,1,4,93
7290112341686,אקטיביה 3% מארז 150*8 גר,1023,אקטיביה מארז 8יח,קילוגרמים,1.2,0,1,19.9,35
7290112341921,מסטיק טעם קולה קוביות58ג,298,מסטיק מאסט,גרמים,58,0,1,9.9,93
7290112342508,דוריטוס קול ראנצ' 70 גרם,1026,חטיף דוריטוס,גרמים,70,0,1,3.6,62
7290112343260,רוטב שמנת קלאסי 260 גרם,685,רוטב שמנת קלאסי,גרמים,260,0,1,10.9,33
7290112343406,שוקו ספלנדיד 1 ליטר,685,שוקו יטבתה,ליטרים,1,0,1,11.9,80
7290112343420,יטבתה פרו ארוחת בוקר350מ,685,יטבתה פרו משקה,מיליליטרים,350,0,1,7.5,2
7290112344410,דבש טהור 400 גרם,707,דבש טהור,גרמים,400,0,1,16.9,70
7290112344564,רביולי גבינה קידס 400 גר,1025,רביולי גבינה,גרמים,400,0,1,19.9,44
7290112344786,קפה פלטינום קלאסיק200גרם,1030,קפה נמס פלטינום,גרמים,200,0,1,25.9,11
7290112344847,מילקי טופ קרם אגוזים170מ,1025,מילקי טופ,מיליליטרים,170,0,1,4.9,24
7290112344854,מילקי טופ קרם שוקולד170מ,1025,מילקי טופ,גרמים,157,0,1,4.9,85
7290112345264,מעדן פרו שוקולד+חלבון130,1025,מעדן פרו שוקולד,גרמים,130,0,1,4.9,55
7290112345332,עוגת שמרים שוקולד350גרם,842,עוגת שמרים,גרמים,350,0,1,16,20
7290112345875,באגט קראנצ בטעם שום 60גר,332,באגט קראנצ שום,גרמים,60,0,1,4.9,38
7290112346360,בפלות אחת אחת 180 גרם,515,בפלות אחת אחת,גרמים,180,0,1,13.9,27
7290112346537,פינוקיות בטעם טורטית200ג,439,פינוקיות טורטית,גרמים,200,0,1,10.9,24
7290112346797,אקטיביה ש.שועל שזיף150גר,1023,אקטיביה שזיף,גרמים,150,0,1,4.6,38
7290112347008,גמדים ארוחת בוקר תות100ג,1023,גמדים ארוחת בוקר,גרמים,100,0,1,5.9,20
7290112347206,סקי אננס 125 גרם,1023,סקי אננס,גרמים,0,1,1,3.7,87
7290112347367,מילקי קייק מיניס טורטית,317,מילקי קייק,גרמים,135,0,1,13.1,75
7290112347800,קפה נמס פלטינום+רפיל250ג,875,מארז קפה פלטינום,גרמים,250,0,1,25.9,13
7290112348616,קפה נמס ט.אגוזי לוז100גר,1029,קפה נמס טעם אגוז,גרמים,100,0,1,14.9,41
7290112349309,מאסט מנטה אקפליטוס91גרם,298,מסטיק מאסט,גרמים,91,0,1,13.9,66
7290112349316,בזוקה פופים טעם תות86גרם,298,בזוקה פופים,גרמים,86,0,1,13.9,9
7290112349446,ספלנדיד שוקולד 90*4 גרם,1023,מעדן ספלנדיד 4יח,גרמים,360,0,1,12.9,46
7290112349538,קפה עלית טורקי 160 גרם,1030,קפה עלית טורקי,גרמים,160,0,1,10,4
7290112349620,דניאלה שכבות אננס 103 גר,1025,דניאלה,גרמים,103,0,1,4.1,82
7290112349637,דניאלה בטעם ענבים 88 גרם,1023,דניאלה ענבים,גרמים,88,0,1,4.1,99
7290112349651,שוק.מיקס עוגיות+אגוז95גר,1025,שוקולד פרה,גרמים,95,0,1,5.5,51
7290112349668,שוקולד ספלנדיד 90% 100גר,1025,שוקולד ספלנדיד,גרמים,100,0,1,10,57
7290112349736,רוט.עגב.בזיליקום פסטה350,271,רוטב עגבניות,גרמים,350,0,1,10,34
7290112349897,מסטיק מאסט מנטה 86 גרם,298,מסטיק מאסט מנטה,גרמים,86,0,1,13.9,99
7290112350107,שוקו קרמל יטבתה 1 ליטר,685,שוקו קרמל יטבתה,ליטרים,1,0,1,11.9,94
7290112350114,"שוקו קרמל יטבתה 350 מ""ל",685,שוקו קרמל יטבתה,מיליליטרים,350,0,1,6.2,71
7290112350312,קפסולות קפה מס' 15 50גרם,1029,קפסולות קפה,גרמים,50,0,1,16.5,77
7290112351098,שוקולד חלב שברי אגוז100ג,1025,שוקולד פרה,גרמים,100,0,1,5.5,70
7290112351104,שוק.פרה פצפוצי אורז 100ג,1025,שוקולד פרה,גרמים,100,0,1,5.5,21
7290112351128,שוק.עם סוכריות קופצות90,1025,שוקולד פרה,גרמים,90,0,1,5.5,94
7290112351197,שוקולד מיקס עוגיות+שקד95,1025,שוקולד פרה,גרמים,95,0,1,5.5,8
7290112351210,שוקולד מיקס וופל+קוקוס95,1025,שוקולד פרה,גרמים,95,0,1,5.5,58
7290112351241,פינוקיות שוקו תות 200גרם,439,פינוקיות שוקו תו,גרמים,200,0,1,10.9,69
7290112353399,חטיף שוקולד פרה נוגט45ג,1025,חטיף שוקולד פרה,גרמים,45,0,1,3.9,70
7290112353535,"ניוקי תפוח אדמה כשל""פ400",1025,ניוקי תפוח אדמה,גרמים,400,0,1,19.9,43
7290112353870,חומוס הסדרה40% 125 גר,1025,חומוס,גרמים,125,0,1,4.9,8
7290112353894,משקה קפה קר שוק2.7% 230,277,משקה קפה קר,מיליליטרים,230,0,1,7.9,10
7290112355027,דנונה פרו20 קרמל מלוח200,1023,דנונה פרו קרמל,גרמים,200,0,1,5.9,26
7290112355065,אקטימל וניל ויטמיןD 864ג,1023,אקטימל וניל D,גרמים,864,0,1,20.9,99
7290112355102,גמדים לדרך סלט פירות100ג,1023,גמדים לדרך,גרמים,0,1,1,5.9,20
7290112355195,דנונה WOW בננה תמר 150גר,1023,דנונה WOW בננה,גרמים,0,1,1,4.9,4
7290112355416,טחינה לבנה על חציל פיקנט,1025,טחינה לבנה על חצ,גרמים,330,0,1,15.9,58
7290112355720,דנונה WOW קרמל מלוח150ג,1023,דנונה WOW קרמל,גרמים,0,1,1,4.9,80
7290112358011,מיני נשיקולדה אגוזים220ג,1025,מיני נשיקולדה,גרמים,220,0,1,19.9,28
7290112358110,דנונה פרו 20ג +קפאין200ג,1023,דנונה פרו קפאין,גרמים,200,0,1,6.4,97
7290112358127,דנונה פרו20ג+מגנזיום200ג,1023,דנונ.פרו+מגנזיום,גרמים,200,0,1,6.4,4
7290112358219,רוטב צילי מתוק 300 גרם,315,רוטב צ'ילי מתוק,גרמים,300,0,1,10,29
7290112358578,דוריטוס ספייסי נאצו 100ג,1027,דוריטוס ספייסי,גרמים,100,0,1,5.5,32
7290112358592,דוריטוס קרייזי גריל 100ג,1027,דוריטוס קרייזי,גרמים,100,0,1,5.5,75
7290112359018,תפוציפס אפוי טעם טבעי45ג,907,תפוצ'יפס אפוי,גרמים,45,0,1,4,78
7290112359384,קפה נמס ט.אלפחורס100גרם,1029,קפה נמס אלפחורס,גרמים,100,0,1,14.9,67
7290112490209,נמס בכוס עגבניות ר. טבעי,567,מרק נמס בכוס,גרמים,56,0,1,6.9,1
7290112490216,נמס בכוס ט.עוף ר. טבעיים,567,מרק נמס בכוס,גרמים,48,0,1,6.9,4
7290112490230,נמס בכוס אפונה ר. טבעיים,567,מרק נמס בכוס,גרמים,50,0,1,6.9,19
7290112490759,מרק עשיר עוף רכ.טבעי74גר,567,מרק עשיר עוף,גרמים,74,0,1,11.9,82
7290112490827,תרסיס למייבש בד.בייבי500,558,תרסיס בדין בייבי,מיליליטרים,500,0,1,18.3,55
7290112491541,שוקולד מריר 100*5 גרם,566,שוקולד מריר 5 יח,גרמים,500,0,1,16.9,30
7290112491701,ברנפלקס אקסטרה חלבון375ג,567,ברנפלקס אקסטרה,גרמים,375,0,1,19.9,86
7290112492258,פריכיות פתית תירס דקות25,382,פריכיות פתית,גרמים,25,0,1,3.9,39
7290112492449,שמפו לשיער רגיל700מ,565,שמפו לשיער רגיל,מיליליטרים,700,0,1,10,37
7290112492456,שמפו לשיער יבש700מ,565,שמפו לשיער יבש,מיליליטרים,700,0,1,10,68
7290112492463,"פינוק שמפו+מרכך 700מ""ל",558,פינוק שמפו+מרכך,מיליליטרים,700,0,0,10,32
7290112492487,שמפו עם שמן מרוקאי700,565,שמפו פינוק,מיליליטרים,700,0,1,10,55
7290112492500,פינוק שמפו שמן קוקוס700מ,558,שמפו פינוק,מיליליטרים,700,0,1,10,79
7290112492517,שמפו 2 ב1- לגבר 700 מל,565,שמפו פינוק,מיליליטרים,0,1,1,10,32
7290112492531,"מרכך פינוק רגיל 700 מ""ל",558,מרכך לשיער רגיל,מיליליטרים,700,0,1,10,23
7290112492548,מרכך פינוק יבש מאוד 700מ,558,מרכך פינוק,מיליליטרים,700,0,1,10,21
7290112492579,פינוק מרכך שמן קוקוס700מ,565,מרכך פינוק,מיליליטרים,700,0,1,10,35
7290112492593,תח.רחצה פינוק קלאסי700מ,565,תחליב רחצה פינוק,מיליליטרים,500,0,1,10,13
7290112492609,תח.פינוק לבנדר וניל 700מ,565,תחליב רחצה פינוק,מיליליטרים,700,0,1,10,60
7290112492616,תחליב פינוק שמן מרוקא700,565,תחליב רחצה פינוק,מיליליטרים,700,0,1,10,62
7290112492623,פינוק רחצה שמן קוקוס700מ,558,פינוק תחליב רחצה,מיליליטרים,700,0,1,10,30
7290112492630,פינוק רחצה לגבר3ב1 700מל,565,פינוק 3 ב1- לגבר,מיליליטרים,700,0,1,10,65
7290112492647,שמפו 3 ב1- לגבר ספורט 70,565,פינוק רחצה לגבר,מיליליטרים,700,0,1,10,34
7290112492715,שמפו פינוק לסירוק קל700מ,565,שמפו פינוק ילדים,מיליליטרים,700,0,1,11.9,78
7290112492746,מרכך פינוק לסירוק קל700מ,565,מרכך פינוק ילדים,מיליליטרים,700,0,1,11.9,90
7290112492760,שמפו פינוק לקשקשים700מל,96,שמפו פינוק,מיליליטרים,700,0,1,10,13
7290112492784,שמפו פינוק לגבר קשקשי700,96,שמפו פינוק לגבר,מיליליטרים,700,0,1,10,95
7290112493033,נמס בכוס אקסטרה ירקות35ג,566,נמס בכוס ירקות,גרמים,35,0,1,4.5,38
7290112493071,מרק עדשים כתום רכ.טבעי85,567,מרק עשיר עדשים,גרמים,85,0,1,11.9,5
7290112493316,מרק עשיר אפונה ר.טבעי117,567,מרק עשיר אפונה,גרמים,117,0,1,11.9,11
7290112493934,קרמיסימו וניל צרפתי 1.33,397,קרמיסימו וניל צר,ליטרים,1.33,0,1,17.9,41
7290112493965,קרמיסימו מסטיגם 1.33 ליט,397,קרמיסימו מסטיגם,ליטרים,1.33,0,1,17.9,72
7290112494016,מיונז מופחת שומן 500 גרם,567,מיונז מופחת שומן,גרמים,500,0,1,9.9,36
7290112494221,קליק ביסקוויט 65 גרם,566,קליק ביסקוויט,גרמים,65,0,1,5.9,66
7290112494238,קליק כדורים 65 גרם,566,קליק כדורים,גרמים,65,0,1,5.9,23
7290112494276,קליק כריות 65 גרם,566,קליק כריות,גרמים,65,0,1,5.9,17
7290112494283,קליק חום לבן 65 גרם,566,קליק חום לבן,גרמים,65,0,1,5.9,16
7290112494313,קליק קורנפלקס 65 גרם,566,קליק קורנפלקס,גרמים,65,0,1,5.9,31
7290112494344,קורנפלקס של אלופים 850 ג,574,קורנפלקס אלופים,גרמים,850,0,1,16.9,8
7290112494351,קורנפלקס אלופים בדץ 850ג,580,קורנפלקס אלופים,גרמים,850,0,1,16.9,46
7290112494382,פירה בטעם ביתי 130*2 גרם,566,פירה בטעם ביתי,גרמים,260,0,1,11.9,7
7290112494412,ברנפלקס קרנצ'ים קפה 375ג,571,ברנפלקס קרנצ'ים,גרמים,375,0,1,19.9,99
7290112494658,שמפו פינוק קוקוס קשקש700,96,שמפו פינוק,מיליליטרים,700,0,1,10,72
7290112494795,בדין ג'ל לכביסה כחול2.5ל,485,בדין ג'ל כביסה,ליטרים,2.5,0,1,32.9,66
7290112494818,בדין ג'ל כביסה בייבי2.5ל,485,בדין ג'ל כביסה,ליטרים,2.5,0,1,32.9,11
7290112494832,דאב תרחיץ פנים רגיל180מל,565,דאב תרחיץ פנים,מיליליטרים,180,0,1,11.9,61
7290112494993,כריות וניל 686 גרם,570,כריות וניל,גרמים,686,0,1,21.9,72
7290112495006,כריות נוגט 686 גרם,570,כריות נוגט,גרמים,686,0,1,24.9,77
7290112495013,כריות נוגט פחות סוכר686ג,571,כריות נוגט,גרמים,686,0,1,24.9,69
7290112495020,כריות צ'וקולדה 686 גרם,570,כריות צ'וקולדה,גרמים,686,0,1,21.9,17
7290112495037,קוקומן כדורים 375 גרם,571,קוקומן כדורים,גרמים,375,0,1,18.9,76
7290112495105,נשנושים ט.שמנת+בצל260ג,328,נשנושים שמנת בצל,גרמים,260,0,1,12.7,29
7290112495112,נשנושים זעתר 260 גרם,328,נשנושים זעתר,גרמים,260,0,1,12.7,20
7290112495150,נשנושי קרקר מלוח 300 גרם,328,נשנושי קרקר,גרמים,300,0,1,12.9,11
7290112495167,נשנושי קרקר שומשום300ג,328,נשנושי קרקר משול,גרמים,300,0,1,12.9,96
7290112495228,קורנפלקס דבש 448 גרם,571,קורנפלקס דבש,גרמים,448,0,1,18.7,48
7290112495280,ברנפלקס ריבועי קינמון400,572,ברנפלקס קינמון,גרמים,400,0,1,19.9,54
7290112495433,דליפקאן 400 גרם,574,דליפקאן,גרמים,400,0,1,20.9,25
7290112495556,חטיף קליק נוגט 35*3 גרם,435,קליק מארז 3 יח',גרמים,105,0,1,12.9,62
7290112495563,טבלאות שוקולד מריר100*5ג,579,מארז שוקולד מריר,גרמים,500,0,1,16.9,37
7290112495754,רוטב לסלט אלף האיים305גר,567,רוטב אלף האיים,גרמים,305,0,1,10.9,99
7290112495785,רוטב שום לסלט 300 גרם,567,רוטב שום לסלט,גרמים,300,0,1,10.9,86
7290112495815,רוטב חרדל ודבש לייט305גר,567,רוטב חרדל ודבש,גרמים,305,0,1,10.9,33
7290112495822,כריות בלאק 686 גרם,580,כריות בלאק,גרמים,686,0,1,21.9,9
7290112496034,סירופ בטעם מייפל 580 גרם,566,סירופ בטעם מייפל,גרמים,580,0,1,12.9,44
7290112496270,"פתית צ'יפס עם תפו""א 22ג",150,פתית צ'יפס,גרמים,22,0,1,4.9,92
