PriceUpdateDate;ItemCode;ItemType;ItemName;ManufacturerName;ManufactureCountry;ManufacturerItemDescription;UnitQty;Quantity;bIsWeighted;UnitOfMeasure;QtyInPackage;ItemPrice;UnitOfMeasurePrice;AllowDiscount;ItemStatus
2021-03-04 19:30;4014400901191;1;בונבוניירה מרסי 250 גרם;אוגוסט שטורק;DE;בונבוניירת מרסי;גרמים;250.00;0;100 גרם;0;20.00;8.00;1;1
2015-09-30 05:45;4014400907902;1;סוכ.וורטר ל.סוכר בוקס42ג;שטורק;DE;סוכריות וורטר;גרמים;42.00;0;100 גרם;0;6.20;14.76;1;1
2018-04-26 12:13;4014400910063;1;סוכריות חמאה וורטר135גרם;אוגוסט שטורק;DE;סוכריות וורטר;גרמים;135.00;0;100 גרם;0;8.00;5.93;1;1
2018-04-26 12:13;4014400914696;1;סוכ.חמאה וורטר ל.סוכר80ג;אוגוסט שטורק;DE;סוכריות וורטר;גרמים;80.00;0;100 גרם;0;8.00;10.00;1;1
2021-03-01 04:10;4014400923711;1;טופיפי 125 גרם;אוגוסט שטורק;DE;טופיפי;גרמים;125.00;0;100 גרם;1;10.00;8.00;1;1
2020-11-06 01:33;4014400925319;1;ורטר פופקורן קרמל 140גר;---;DE;ממתק קרמל ורטר;גרמים;140.00;0;100 גרם;1;15.90;11.36;1;1
2020-07-28 08:45;4015000280372;1;דאו.רול און FA ספורט 50;הנקל סוד;DE;דאודורנט FA;מיליליטרים;50.00;0;"100 מ""ל";0;9.90;19.80;1;1
2020-07-28 08:45;4015000519915;1;דאו.ספריי פינק פשיין 200;הנקל סוד;TR;דאודורנט FA;מיליליטרים;200.00;0;"100 מ""ל";0;9.90;4.95;1;1
2020-07-28 08:45;4015000615884;1;"דאו.ספרי FA לימון 200מ""ל";הנקל סוד;DE;דאודורנט FA;מיליליטרים;200.00;0;"100 מ""ל";0;9.90;4.95;1;1
2017-07-04 07:02;4015400269762;1;טמפקס פרל רגולר 20יחידות;פרוקטר אנד גמבל;HU;טמפקס פרל;יחידה;1.00;0;יחידה;0;20.90;20.90;1;1
2017-07-04 07:02;4015400269793;1;טמפקס פרל סופר 18 יחידות;P&G;HU;טמפקס פרל סופר;יחידה;1.00;0;יחידה;0;20.90;20.90;1;1
2018-05-22 07:26;4015400564034;1;מגן תח.אולוייז +L מגה פק;פרוקטר אנד גמבל;DE;מגן תחתון אולויז;יחידה;1.00;0;יחידה;0;19.90;19.90;1;1
2018-05-22 07:26;4015400564454;1;68מגני תח.אולוייז מגה L;פרוקטר אנד גמבל;DE;מגן תחתון אולויז;יחידה;1.00;0;יחידה;0;19.90;19.90;1;1
2018-05-22 07:26;4015400681670;1;18תחב.אולוייז לילה בטוח;פרוקטר אנד גמבל;UA;תחבושות אולוייז;יחידה;1.00;0;יחידה;0;19.90;19.90;1;1
2017-07-04 07:02;4015400690405;1;18טמפקס קומפאק פרל סופר;פרוקטר אנד גמבל;HU;טמפקס;יחידה;1.00;0;יחידה;1;20.90;20.90;1;1
2018-05-22 07:26;4015400731719;1;20 תח.אולוייז דואו לילה;פרוקטר אנד גמבל;UA;תחבושות אולוייז;יחידה;1.00;0;יחידה;1;19.90;19.90;1;1
2018-05-22 07:26;4015400746812;1;80מגני תח.אולוייז מגה פק;פרוקטר אנד גמבל;UA;מגן תחתון אולויז;יחידה;1.00;0;יחידה;1;19.90;19.90;1;1
2018-05-22 07:26;4015400755241;1;28תח.אולוייז דואו נורמל+;פרוקטר אנד גמבל;UA;תחבושות אולוייז;יחידה;1.00;0;יחידה;1;19.90;19.90;1;1
2018-05-22 07:26;4015400755487;1;24 תח.אולוייז דואו לונג;פרוקטר אנד גמבל;UA;תחבושות אולוייז;יחידה;1.00;0;יחידה;1;19.90;19.90;1;1
2020-07-28 08:45;4015400824725;1;טמפקס פלאש סופר 30 יח';פרוקטר אנד גמבל;HU;טמפקס פלאש סופר;יחידה;1.00;0;יחידה;0;27.90;27.90;1;1
2019-11-29 00:39;4015400834960;1;68פמפרס מגה פק שלב6;פרוקטר אנד גמבל;DE;פמפרס מגה פק;יחידה;1.00;0;יחידה;1;69.90;69.90;1;1
2018-01-02 06:26;4015600763251;1;שמפו הד&שולדרס קלאסי600מ;פרוקטר אנד גמבל;RO;שמפו הד&שולדרס;מיליליטרים;600.00;0;"100 מ""ל";0;23.90;3.98;1;1
2018-01-02 06:26;4015600763299;1;"הד&שולדרס 2ב1- 600 מ""ל";פרוקטר אנד גמבל;RO;שמפו הד&שולדרס;מיליליטרים;600.00;0;"100 מ""ל";0;23.90;3.98;1;1
2018-01-02 06:26;4015600763411;1;שמפו הד&שולדרס מנטול 600;פרוקטר אנד גמבל;RO;שמפו הד&שולדרס;מיליליטרים;600.00;0;"100 מ""ל";0;23.90;3.98;1;1
2018-01-02 06:26;4015600763459;1;שמפו הד&שולדרס תפוח600מל;פרוקטר אנד גמבל;RO;שמפו הד&שולדרס;מיליליטרים;600.00;0;"100 מ""ל";0;23.90;3.98;1;1
2018-01-02 06:26;4015600763534;1;הד&שולדרס מגע משי 600מ;פרוקטר אנד גמבל;RO;שמפו הד&שולדרס;מיליליטרים;600.00;0;"100 מ""ל";0;23.90;3.98;1;1
2021-02-28 11:30;4015600807436;1;דאו.ג'ל PB-CW-;פרוקטר אנד גמבל;US;דאודורנט ג'ל;מיליליטרים;75.00;0;"100 מ""ל";0;19.90;26.53;1;1
2017-09-12 09:13;4017100198151;1;עוג.סנדוויץ היט וניל220ג;באלסן;PL;עוגיות סנדוויץ;גרמים;220.00;0;100 גרם;1;8.90;4.05;1;1
2020-03-26 19:36;4017100280207;1;עוגיות פיק אפ שלשה 84 גר;---;DE;עוגיות פיק אפ;גרמים;84.00;0;100 גרם;1;6.90;8.21;1;1
2017-09-12 09:13;4017100364112;1;עוג.סנדוויץ היט קקאו220ג;באלסן;PL;עוגיות סנדוויץ;גרמים;220.00;0;100 גרם;1;8.90;4.05;1;1
2018-12-27 08:59;4022025001905;1;בלו ווין מבעבע זהב 750מל;היי סישל סוהן טראבן;DE;בלו ווין מבעבע;מיליליטרים;750.00;0;"100 מ""ל";1;54.90;7.32;1;1
2019-09-06 01:12;4022025002100;1;בלו ויין מבעבע רוזה750מל;היי סישל סוהן טראבן;DE;בלו ויין מבעבע;מיליליטרים;750.00;0;"100 מ""ל";1;54.90;7.32;1;1
2018-03-06 07:42;4022025261002;1;בלו ווין מבית בלו נאן750;לנגוט טראבן;DE;בלו ווין;מיליליטרים;750.00;0;"100 מ""ל";1;49.90;6.65;1;1
2018-05-22 07:27;4025700001023;1;שוק.חלב אגוזים מילקה100ג;מונדלייז;DE;שוקולד מילקה;גרמים;100.00;0;100 גרם;0;6.90;6.90;1;1
2019-12-29 06:52;4033100013348;1;אל די ארוך חפ;jti;TR;אל די ארוך חפיסה;יחידה;1.00;0;יחידה;0;26.50;26.50;0;1
2019-12-29 06:52;4033100013355;1;אל די ארוך פקט;jti;TR;אל די ארוך חבילה;יחידה;1.00;0;יחידה;0;249.90;249.90;0;1
2019-12-29 06:52;4033100014499;1;אל די כחול חפ;jti;TR;אל די כחול חפיסה;יחידה;1.00;0;יחידה;0;26.50;26.50;0;1
2019-12-29 06:52;4033100014505;1;אל די כחול פקט;jti;TR;אל די כחול חבילה;יחידה;1.00;0;יחידה;0;249.90;249.90;0;1
2019-12-29 06:52;4033100014529;1;אל די סלימס חפ;jti;TR;אל די סלימס חפ.;יחידה;1.00;0;יחידה;0;26.50;26.50;0;1
2019-12-29 06:52;4033100014536;1;אל די סלימס 10 יח';jti;TR;אל די סלימס חב.;יחידה;1.00;0;יחידה;0;249.90;249.90;0;1
2016-05-09 09:28;4033100024146;1;וינסטון קוד חפ;jti;CH;ווינסטון קוד;יחידה;1.00;0;יחידה;0;31.50;31.50;0;1
2017-12-08 08:59;4033100024153;1;וינסטון קוד פקט;jti;CH;סיגריות ווינסטון;יחידה;1.00;0;יחידה;0;299.90;299.90;0;1
2016-05-09 09:28;4033100024252;1;וינסטון אקווה חפ;jti;CH;ווינסטון אקווה;יחידה;1.00;0;יחידה;0;31.50;31.50;0;1
2017-12-08 08:59;4033100024269;1;וינסטון אקווה פקט;jti;CH;סיגריות ווינסטון;יחידה;1.00;0;יחידה;0;299.90;299.90;0;1
2017-06-06 06:44;40345123;1;סוכריות סמארטיז גליל38גר;נסטלה;DE;סוכריות סמארטיז;גרמים;38.00;0;100 גרם;0;3.90;10.26;1;1
2014-11-18 08:18;4043041008716;1;סוכ.דרופס פירות יער 33גר;אורביט;CZ;דרופס פירות יער;גרמים;33.00;0;100 גרם;0;4.90;14.85;1;1
2020-07-28 08:45;4045787068238;1;פרוטאין קולור מס10';הנקל סוד;DE;פרוטאין קולור;יחידה;1.00;0;יחידה;0;17.90;17.90;1;1
2020-07-28 08:45;4045787068245;1;פרוטאין קולור מס1000.0';הנקל סוד;DE;פרוטאין קולור;יחידה;1.00;0;יחידה;0;17.90;17.90;1;1
2020-07-28 08:45;4045787068252;1;פרוטאין קולור מס1000.1';הנקל סוד;DE;פרוטאין קולור;יחידה;1.00;0;יחידה;0;17.90;17.90;1;1
2020-07-28 08:45;4045787068375;1;פרוטאין קולור6 בלונד כהה;הנקל סוד;DE;פרוטאין קולור;יחידה;1.00;0;יחידה;0;17.90;17.90;1;1
2020-08-25 08:49;4045787068535;1;פרוטאין קולור מס7.66';---;DE;פרוטאין קולור;יחידה;1.00;0;יחידה;0;17.90;17.90;1;1
2020-07-28 09:48;4045787068610;1;פרוטאין קולור9 בלונד טבע;הנקל סוד;DE;פרוטאין קולור;יחידה;1.00;0;יחידה;0;17.90;17.90;1;1
2020-07-28 09:13;4052197000017;1;"בירה בנדיקטינר 500 מ""ל";בנדיקטינר וויצבראו;DE;בירה בנדיקטינר;מיליליטרים;500.00;0;"100 מ""ל";0;10.90;2.18;1;1
2021-03-01 05:10;4053700292455;1;ויט 12רצועות שעווה צמחית;רקיט בנקיזר;FR;רצועות שעווה ויט;יחידה;1.00;0;יחידה;0;20.00;20.00;1;1
2019-07-15 13:59;4066600999614;1;"בירה פאולנר חיטה 500 מ""ל";מבשלת פאולנר;DE;בירה פאולנר חיטה;מיליליטרים;500.00;0;"100 מ""ל";1;10.90;2.18;1;1
2017-09-27 08:33;4084500088917;1;פיירי לכלים לימון650מל;פרוקטר אנד גמבל;GB;פיירי נוזל לכלים;מיליליטרים;650.00;0;"100 מ""ל";0;10.90;1.68;1;1
2020-06-30 09:33;4084500149526;1;טייד ג'ל כביסה 2.48 ליטר;פרוקטר אנד גמבל;FR;טייד ג'ל;ליטרים;2.48;0;ליטר;0;25.90;10.44;1;1
2021-02-28 11:30;4084500739253;1;אורל בי White 3Dלובן75מל;פרוקטר אנד גמבל;DE;משחת אורל בי;מיליליטרים;75.00;0;"100 מ""ל";1;20.00;26.67;1;1
2017-09-27 08:33;4084500853553;1;פיירי אורגינל 650מל;פרוקטר אנד גמבל;GB;נוזל כלים פיירי;מיליליטרים;650.00;0;"100 מ""ל";1;10.90;1.68;1;1
2021-03-01 04:10;4101730002718;1;מוצרט 5 כדורים 100 גרם;---;DE;מוצרט 5 כדורים;גרמים;100.00;0;100 גרם;1;10.00;10.00;1;1
2021-03-01 04:10;4101730040024;1;שוקולד פיסטוק מוצרט100ג;רבר;DE;שוקולד מוצרט;גרמים;100.00;0;100 גרם;1;10.00;10.00;1;1
2019-07-15 13:59;4105120623941;1;"בירה ויינשטפן בק 500 מ""ל";ויינשטפן, ת.ד 1155 פרייז;DE;בירה ויינשטפן;מיליליטרים;500.00;0;"100 מ""ל";1;11.90;2.38;1;1
2019-07-15 13:59;4105120624412;1;בירה ויינשטפן ויטוס500מל;ויינשטפן, ת.ד 1155 פרייז;DE;בירה ויישטפן;מיליליטרים;500.00;0;"100 מ""ל";1;11.90;2.38;1;1
2020-10-02 05:34;42061939;1;"בירה בקס בקבוק 500 מ""ל";מבשלת בקס;DE;בירה בקס בקבוק;מיליליטרים;500.00;0;"100 מ""ל";1;7.90;1.58;1;1
2016-07-19 13:19;42101666;1;איירוייבז HP אקליפטוס35ג;ריגלי;GB;מסטיק איירווייבז;גרמים;35.00;0;100 גרם;1;5.70;16.29;1;1
2016-05-09 09:28;42138105;1;וינסטון סופר סלמס כחול ח;jti;CH;וינסטון סופר סלי;יחידה;1.00;0;יחידה;0;31.50;31.50;0;1
2016-02-01 10:10;42188889;1;מסטיק פייב אבטיח סטיקס40;ריגלי צרפת;FR;מסטיק 5 אבטיח;גרמים;40.00;0;100 גרם;0;6.80;17.00;1;1
2021-03-01 04:20;42400108153;1;דגנים ממותקים ט.פירות354;---;US;דגנים ממותקים;גרמים;354.00;0;100 גרם;1;19.90;5.62;1;1
2021-03-01 06:20;4600659010854;1;"וודקה סטוליצ'ניה 700 מ""ל";איי. אס. לטבייאס בלזם;LV;וודקה סטוליצ'ניה;מיליליטרים;700.00;0;"100 מ""ל";0;54.90;7.84;1;1
2021-02-28 10:50;4603400000043;1;וודקה רוסקי;;RU;וודקה רוסקי;מיליליטרים;700.00;0;"100 מ""ל";0;59.90;8.56;1;1
2019-07-22 06:38;4607086730782;1;גרעין חמנייה עם מלח 200ג;KARPAI;IL;גרעין חמניה מלח;גרמים;200.00;0;100 גרם;1;11.90;5.95;1;1
2020-07-28 09:12;46214731552;1;עוגיות שוקולד צ'יפס225גר;מרבה;NL;עוגיות ש.צ'יפס;גרמים;225.00;0;100 גרם;0;8.90;3.96;1;1
2020-09-25 05:33;4631149937474;1;"פחם עץ אלון 5 ק""ג";MORDOVPROM;RU;פחם עץ אלון;קילוגרמים;5.00;0;"ק""ג";1;49.90;9.98;1;1
2020-10-02 05:34;4631149937481;1;"פחם עץ אלון לבן 3 ק""ג";MORDOVPROM;RU;פחם עץ אלון;קילוגרמים;3.00;0;"ק""ג";1;26.90;8.97;1;1
2021-03-01 04:10;4640018993374;1;פיניש קוואנטום לימון45טב;רקיט בנקיזר;PL;פיניש 45 טבליות;יחידה;1.00;0;יחידה;1;40.00;40.00;1;1
2021-03-01 04:10;4640018993404;1;פיניש קוואנטום למדיח75טב;רקיט בנקיזר;PL;פיניש 75 טבליות;יחידה;1.00;0;יחידה;1;59.90;59.90;1;1
2019-01-18 08:19;4710068001692;1;"מאסטר קפה לאטה 240 מ""ל";תאיט מרקטינג אנד דיסטריב;TW;מאסטר קפה;מיליליטרים;240.00;0;"100 מ""ל";0;6.90;2.88;1;1
2019-01-18 08:19;4710068001715;1;מאסטר קפה;;TW;מאסטר קפה;מיליליטרים;240.00;0;"100 מ""ל";0;6.90;2.88;1;1
2019-01-18 08:19;4710068001739;1;מאסטר קפה;;TW;מאסטר קפה;מיליליטרים;240.00;0;"100 מ""ל";0;6.90;2.88;1;1
2020-07-28 09:13;4710964104916;1;שמן שומשום;;TW;שמן שומשום;מיליליטרים;370.00;0;"100 מ""ל";0;19.90;5.38;1;1
2021-02-28 11:20;4750021005725;1;"וודקה סטולי כשל""פ 700מ""ל";אלת'אה אס.פי.איי;LV;וודקה סטולי;מיליליטרים;700.00;0;"100 מ""ל";1;69.90;9.98;1;1
2018-06-19 07:57;4751007733229;1;פילה סלמון ר.עגבניות170ג;KARAVELLA;LV;פילה סלמון ברוטב;גרמים;170.00;0;100 גרם;1;11.90;7.00;1;1
2018-06-19 07:57;4751007733991;1;סלמון במיץ טבעי 200 גרם;KARAVELLA;LV;סלמון במיץ טבעי;גרמים;200.00;0;100 גרם;1;11.90;5.95;1;1
2018-03-06 06:10;4770209042274;1;חלב כחוש מרוכז וממותק397;פריז'אמפולס פייאנה;LT;חלב מרוכז ממותק;גרמים;397.00;0;100 גרם;1;7.90;1.99;1;1
2021-02-28 11:50;4800888150080;1;דאו.דאב רול און ירוק 50;יוניליוור;PH;דאודורנט דאב;מיליליטרים;50.00;0;"100 מ""ל";0;15.00;30.00;1;1
2021-02-28 11:50;4800888150103;1;דאו.דאב רול און כחול 50;יוניליוור;PH;דאודורנט דאב;מיליליטרים;50.00;0;"100 מ""ל";0;15.00;30.00;1;1
2020-07-16 09:36;4800888209436;1;דאו.רקסונה סטיק טלק 50 ג;יוניליוור;PH;דאודורנט רקסונה;גרמים;50.00;0;100 גרם;1;15.90;31.80;1;1
2018-04-10 07:08;482562200560;1;מסיר שומנים אסטוניש 750;אסטוניש -לידס;GB;מסיר שומנים;מיליליטרים;750.00;0;"100 מ""ל";0;11.90;1.59;1;1
2020-07-28 08:45;4891228430047;1;10 ס.גילוח אקסטרא 2 רגיש;שיק;CN;סכיני גילוח 10יח;יחידה;1.00;0;יחידה;0;24.90;24.90;1;1
2021-03-01 06:10;4891228430085;1;4 סכיני גילוח אקסטרים3-;שיק;CN;סכיני גילוח;יחידה;1.00;0;יחידה;0;15.00;15.00;1;1
2021-03-01 06:10;4891228430092;1;4סכינ.גילוח אקסטרים3 אשה;שיק;CN;סכיני גילוח;יחידה;1.00;0;יחידה;0;15.00;15.00;1;1
2021-03-01 06:50;4902430864596;1;6מברשות שיניים אורל בי;---;IN;6מברשות שיניים;יחידה;1.00;0;יחידה;1;10.00;10.00;1;1
2018-03-06 07:38;4903001904192;1;"רוטב סויה יאמאסה 500 מ""ל";יאמאסה;JP;רוטב סויה יאמאסה;מיליליטרים;500.00;0;"100 מ""ל";0;17.90;3.58;1;1
2018-03-06 07:38;4903001930993;1;"רוטב טריאקי יאמאסה500מ""ל";יאמאסה;JP;רוטב טריאקי;מיליליטרים;500.00;0;"100 מ""ל";1;17.90;3.58;1;1
2017-11-07 11:39;50000014811;1;פריסקיז יבש מעדן בית2.86;נסטלה פורינה;US;פריסקיז לחתול;קילוגרמים;2.86;0;"ק""ג";0;62.90;21.99;1;1
2017-11-07 11:39;50000018406;1;פריסקיז נתחי ברביקיו 2.9;נסטלה פורינה;US;פריסקיז לחתול;קילוגרמים;2.90;0;"ק""ג";0;62.90;21.69;1;1
2018-02-20 07:18;50000170180;1;פריסקיז עוף ברוטב 156גרם;נסטלה פורינה;US;פריסקיז לחתול;גרמים;156.00;0;100 גרם;0;6.50;4.17;1;1
2020-07-28 09:14;50000292592;1;פנסי פיסט סלמון וסול 85ג;נסטלה פורינה;US;פנסי פיסט 85גר;גרמים;85.00;0;100 גרם;1;4.90;5.76;1;1
2018-02-20 07:21;50000420445;1;פריסקיז כבד ועוף 156 גרם;נסטלה פורינה;US;פריסקיז כבד ועוף;גרמים;156.00;0;100 גרם;0;6.50;4.17;1;1
2018-02-20 07:18;50000423347;1;פריסקיז לח סלמון 156 גרם;נסטלה פורינה;US;פריסקיז לח לחתול;גרמים;156.00;0;100 גרם;0;6.50;4.17;1;1
2020-07-28 09:14;50000429042;1;פנסי פיסט כבד ועוף 85גרם;נסטלה פורינה;US;פנסי פיסט חתול;גרמים;85.00;0;100 גרם;0;4.90;5.76;1;1
2020-07-28 09:14;50000429448;1;פנסי פיסט סלמון לחתול85ג;נסטלה פורינה;US;פנסי פיסט לחתול;גרמים;85.00;0;100 גרם;0;4.90;5.76;1;1
2020-07-28 09:14;50000429646;1;פנסי פיסט דג אוקיאנוס85ג;נסטלה פורינה;US;פנסי פיסט לחתול;גרמים;85.00;0;100 גרם;0;4.90;5.76;1;1
2020-07-28 09:14;50000429844;1;פנסי פיסט הודו ועוף 85גר;נסטלה פורינה;US;פנסי פיסט לחתול;גרמים;85.00;0;100 גרם;0;4.90;5.76;1;1
2018-02-20 07:18;50000445691;1;פריסקיז נ.עוף וסלמון156ג;נסטלה פורינה;US;פריסקיז נתחי עוף;גרמים;156.00;0;100 גרם;0;6.50;4.17;1;1
2016-11-24 08:18;5000146048671;1;סילבו מטליות לכלי כסף;רקיט בנקיזר;PT;מטליות ניקוי;גרמים;75.00;0;100 גרם;1;14.90;19.87;1;1
2020-07-28 09:14;5000146401568;1;וולייט 10 דפים שומרי צבע;רקיט בנקיזר;IT;וולייט דפים;יחידה;1.00;0;יחידה;0;12.90;12.90;1;1
2020-01-20 01:06;5000157143365;1;מתבל ט.מיונז וקטשופ425גר;פודליצקי ספ.ז.או.או,;PL;מתבל ט.מיונז;גרמים;425.00;0;100 גרם;1;14.90;3.51;1;1
2014-07-01 06:57;5000159376655;1;סוכריות סקיטלס פירות38ג;ריגלי ממתקים;CZ;סוכריות סקיטלס;גרמים;38.00;0;100 גרם;0;2.90;7.63;1;1
2014-07-01 06:57;5000159407236;1;חטיף מרס 51 גרם;מרס הולנד בי.וי.;NL;חטיף מרס;גרמים;51.00;0;100 גרם;0;3.90;7.65;1;1
2019-07-15 13:59;5000159409179;1;מיני סניקרס בשקית 403 גר;מרס הולנד בי.וי.;NL;מיני סניקרס;גרמים;403.00;0;100 גרם;0;21.90;5.43;1;1
2019-07-15 13:59;5000159442572;1;מיני טוויקס בשקית 403גרם;מרס;DE;מיני טוויקס;גרמים;403.00;0;100 גרם;0;21.90;5.43;1;1
2014-07-01 06:57;5000159459228;1;חטיף טוויקס 50 גרם;מרס;NL;חטיף טוויקס;גרמים;50.00;0;100 גרם;0;3.90;7.80;1;1
